,category_code,p_code,p_group,kind_name_new,rank,unit,price
8605,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"8,830"
8606,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"12,500"
8607,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"10,500"
8608,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"12,700"
8609,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"10,700"
8610,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"11,700"
8611,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"8,750"
8612,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"5,750"
8613,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"4,500"
8614,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"24,000"
8615,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"19,000"
8616,AW_A00150,AW_A00150,참외,참외(10kg),상품,10kg,"70,600"
8617,AW_A00151,AW_A00151,참외,참외(10kg),중품,10kg,"65,600"
8618,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"49,500"
8619,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"43,500"
8620,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"31,000"
8621,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"26,500"
8622,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"15,700"
8623,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"13,700"
8624,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"10,700"
8625,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"8,750"
8626,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"10,400"
8627,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"7,200"
8628,AW_A00048,AW_A00048,딸기,딸기(2kg),상품,2kg,"12,000"
8629,AW_A00049,AW_A00049,딸기,딸기(2kg),중품,2kg,"7,400"
8630,AW_A00066,AW_A00066,무,무(월동)(20kg),상품,20kg,"10,600"
8631,AW_A00067,AW_A00067,무,무(월동)(20kg),중품,20kg,"8,600"
8632,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"38,000"
8633,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"36,000"
8634,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"11,000"
8635,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"7,250"
8636,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"6,250"
8637,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
8638,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
8639,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
8640,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
8641,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"48,500"
8642,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"40,500"
8643,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"25,000"
8644,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"20,500"
8645,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"45,500"
8646,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"39,000"
8647,AW_A00178,AW_A00178,풋고추,풋고추(오이맛고추)(10kg),상품,10kg,"29,500"
8648,AW_A00179,AW_A00179,풋고추,풋고추(오이맛고추)(10kg),중품,10kg,"27,500"
8649,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"68,000"
8650,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"59,000"
8651,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"90,000"
8652,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"85,000"
8653,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"60,000"
8654,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"55,000"
8655,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"12,800"
8656,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"11,800"
8657,AW_A00194,AW_A00194,양파,햇양파(15kg),상품,15kg,
8658,AW_A00195,AW_A00195,양파,햇양파(15kg),중품,15kg,
8659,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"1,400"
8660,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,000"
8661,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"4,000"
8662,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"3,500"
8663,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"33,000"
8664,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"23,000"
8665,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"45,000"
8666,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"35,000"
8667,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"25,000"
8668,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"23,500"
8669,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"19,500"
8670,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"71,000"
8671,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"66,500"
8672,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"24,200"
8673,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"21,200"
8674,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"33,000"
8675,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"28,000"
8676,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"170,000"
8677,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"160,000"
8678,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"175,000"
8679,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"165,000"
8680,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"4,900"
8681,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"4,400"
8682,AW_A00086,AW_A00086,배추,배추(월동)(10kg),상품,10kg,"12,000"
8683,AW_A00087,AW_A00087,배추,배추(월동)(10kg),중품,10kg,"11,000"
8684,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"10,300"
8685,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"9,830"
8686,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"12,000"
8687,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"10,000"
8688,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"14,700"
8689,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"12,700"
8690,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"13,700"
8691,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"10,700"
8692,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"5,500"
8693,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"4,000"
8694,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"24,000"
8695,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"19,000"
8696,AW_A00150,AW_A00150,참외,참외(10kg),상품,10kg,"68,400"
8697,AW_A00151,AW_A00151,참외,참외(10kg),중품,10kg,"63,400"
8698,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"47,500"
8699,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"41,500"
8700,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"23,500"
8701,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"19,000"
8702,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"16,700"
8703,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"14,700"
8704,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"14,200"
8705,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"11,700"
8706,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"11,000"
8707,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"7,800"
8708,AW_A00048,AW_A00048,딸기,딸기(2kg),상품,2kg,"12,000"
8709,AW_A00049,AW_A00049,딸기,딸기(2kg),중품,2kg,"7,400"
8710,AW_A00066,AW_A00066,무,무(월동)(20kg),상품,20kg,"12,000"
8711,AW_A00067,AW_A00067,무,무(월동)(20kg),중품,20kg,"10,000"
8712,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"38,000"
8713,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"36,000"
8714,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"11,000"
8715,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"8,500"
8716,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"7,500"
8717,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
8718,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
8719,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
8720,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
8721,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"48,200"
8722,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"40,200"
8723,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"23,000"
8724,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"18,500"
8725,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"48,200"
8726,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"41,700"
8727,AW_A00178,AW_A00178,풋고추,풋고추(오이맛고추)(10kg),상품,10kg,"35,700"
8728,AW_A00179,AW_A00179,풋고추,풋고추(오이맛고추)(10kg),중품,10kg,"33,700"
8729,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"68,700"
8730,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"59,700"
8731,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"90,000"
8732,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"85,000"
8733,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"60,000"
8734,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"55,000"
8735,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"12,800"
8736,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"11,800"
8737,AW_A00194,AW_A00194,양파,햇양파(15kg),상품,15kg,
8738,AW_A00195,AW_A00195,양파,햇양파(15kg),중품,15kg,
8739,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"1,450"
8740,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,050"
8741,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"4,000"
8742,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"3,500"
8743,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"33,000"
8744,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"23,000"
8745,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"45,000"
8746,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"31,600"
8747,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"21,600"
8748,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"23,500"
8749,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"19,500"
8750,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"73,700"
8751,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"69,200"
8752,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"24,000"
8753,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"21,000"
8754,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"33,000"
8755,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"28,000"
8756,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"170,000"
8757,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"160,000"
8758,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"175,000"
8759,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"165,000"
8760,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"4,900"
8761,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"4,400"
8762,AW_A00086,AW_A00086,배추,배추(월동)(10kg),상품,10kg,"11,600"
8763,AW_A00087,AW_A00087,배추,배추(월동)(10kg),중품,10kg,"10,600"
8764,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"11,000"
8765,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"10,500"
8766,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"12,500"
8767,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"10,500"
8768,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"14,700"
8769,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"12,700"
8770,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"13,500"
8771,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"10,500"
8772,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"6,500"
8773,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"5,000"
8774,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"24,000"
8775,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"19,000"
8776,AW_A00150,AW_A00150,참외,참외(10kg),상품,10kg,"68,400"
8777,AW_A00151,AW_A00151,참외,참외(10kg),중품,10kg,"63,400"
8778,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"38,700"
8779,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"32,700"
8780,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"24,500"
8781,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"20,000"
8782,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"17,700"
8783,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"15,700"
8784,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"14,500"
8785,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"12,000"
8786,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"11,000"
8787,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"7,800"
8788,AW_A00048,AW_A00048,딸기,딸기(2kg),상품,2kg,"12,000"
8789,AW_A00049,AW_A00049,딸기,딸기(2kg),중품,2kg,"7,400"
8790,AW_A00066,AW_A00066,무,무(월동)(20kg),상품,20kg,"12,000"
8791,AW_A00067,AW_A00067,무,무(월동)(20kg),중품,20kg,"10,000"
8792,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"38,000"
8793,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"36,000"
8794,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"11,000"
8795,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"9,500"
8796,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"8,500"
8797,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
8798,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
8799,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
8800,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
8801,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"57,700"
8802,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"49,700"
8803,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"20,000"
8804,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"15,500"
8805,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"46,700"
8806,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"40,200"
8807,AW_A00178,AW_A00178,풋고추,풋고추(오이맛고추)(10kg),상품,10kg,"39,000"
8808,AW_A00179,AW_A00179,풋고추,풋고추(오이맛고추)(10kg),중품,10kg,"37,000"
8809,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"68,200"
8810,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"59,200"
8811,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"90,000"
8812,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"85,000"
8813,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"60,000"
8814,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"55,000"
8815,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,
8816,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,
8817,AW_A00194,AW_A00194,양파,햇양파(15kg),상품,15kg,"12,700"
8818,AW_A00195,AW_A00195,양파,햇양파(15kg),중품,15kg,"11,700"
8819,AW_A00044,AW_A00044,파,대파(1kg),상품,1kg,"1,570"
8820,AW_A00045,AW_A00045,파,대파(1kg),중품,1kg,"1,170"
8821,AW_A00141,AW_A00141,파,쪽파(1kg),상품,1kg,"4,000"
8822,AW_A00142,AW_A00142,파,쪽파(1kg),중품,1kg,"3,500"
8823,AW_A00108,AW_A00108,생강,생강(국산)(10kg),상품,10kg,"33,000"
8824,AW_A00109,AW_A00109,생강,생강(국산)(10kg),중품,10kg,"23,000"
8825,AW_A00110,AW_A00110,생강,생강(수입)(10kg),중품,10kg,"45,000"
8826,AW_A00070,AW_A00070,미나리,미나리(7.5kg),상품,7.5kg,"31,600"
8827,AW_A00071,AW_A00071,미나리,미나리(7.5kg),중품,7.5kg,"21,600"
8828,AW_A00031,AW_A00031,깻잎,깻잎(2kg),상품,2kg,"23,000"
8829,AW_A00032,AW_A00032,깻잎,깻잎(2kg),중품,2kg,"19,000"
8830,AW_A00188,AW_A00188,피망,피망(청)(10kg),상품,10kg,"66,000"
8831,AW_A00189,AW_A00189,피망,피망(청)(10kg),중품,10kg,"61,500"
8832,AW_A00160,AW_A00160,파프리카,파프리카(5kg),상품,5kg,"27,200"
8833,AW_A00161,AW_A00161,파프리카,파프리카(5kg),중품,5kg,"24,200"
8834,AW_A00057,AW_A00057,멜론,멜론(8kg),상품,8kg,"33,000"
8835,AW_A00058,AW_A00058,멜론,멜론(8kg),중품,8kg,"28,000"
8836,AW_A00029,AW_A00029,깐마늘(국산),깐마늘(국산)(대서)(20kg),상품,20kg,"170,000"
8837,AW_A00030,AW_A00030,깐마늘(국산),깐마늘(국산)(대서)(20kg),중품,20kg,"160,000"
8838,AW_A00027,AW_A00027,깐마늘(국산),깐마늘(국산)(남도)(20kg),상품,20kg,"175,000"
8839,AW_A00028,AW_A00028,깐마늘(국산),깐마늘(국산)(남도)(20kg),중품,20kg,"165,000"
8840,AW_A00042,AW_A00042,방울토마토,대추방울토마토(1kg),상품,1kg,"4,900"
8841,AW_A00043,AW_A00043,방울토마토,대추방울토마토(1kg),중품,1kg,"4,400"
8842,AW_A00086,AW_A00086,배추,배추(월동)(10kg),상품,10kg,"12,000"
8843,AW_A00087,AW_A00087,배추,배추(월동)(10kg),중품,10kg,"11,000"
8844,AW_A00122,AW_A00122,양배추,양배추(8kg),상품,8kg,"11,000"
8845,AW_A00123,AW_A00123,양배추,양배추(8kg),중품,8kg,"10,500"
8846,AW_A00113,AW_A00113,시금치,시금치(4kg),상품,4kg,"12,200"
8847,AW_A00114,AW_A00114,시금치,시금치(4kg),중품,4kg,"10,200"
8848,AW_A00101,AW_A00101,상추,상추(적)(4kg),상품,4kg,"11,500"
8849,AW_A00102,AW_A00102,상추,상추(적)(4kg),중품,4kg,"9,500"
8850,AW_A00103,AW_A00103,상추,상추(청)(4kg),상품,4kg,"12,500"
8851,AW_A00104,AW_A00104,상추,상추(청)(4kg),중품,4kg,"9,500"
8852,AW_A00126,AW_A00126,얼갈이배추,얼갈이배추(4kg),상품,4kg,"6,250"
8853,AW_A00127,AW_A00127,얼갈이배추,얼갈이배추(4kg),중품,4kg,"4,750"
8854,AW_A00111,AW_A00111,수박,수박(1개),상품,1개,"24,000"
8855,AW_A00112,AW_A00112,수박,수박(1개),중품,1개,"19,000"
8856,AW_A00150,AW_A00150,참외,참외(10kg),상품,10kg,"68,400"
8857,AW_A00151,AW_A00151,참외,참외(10kg),중품,10kg,"63,400"
8858,AW_A00136,AW_A00136,오이,오이(다다기계통)(100개),상품,100개,"36,700"
8859,AW_A00137,AW_A00137,오이,오이(다다기계통)(100개),중품,100개,"30,700"
8860,AW_A00138,AW_A00138,오이,오이(취청)(50개),상품,50개,"24,000"
8861,AW_A00139,AW_A00139,오이,오이(취청)(50개),중품,50개,"19,500"
8862,AW_A00120,AW_A00120,호박,애호박(20개),상품,20개,"19,500"
8863,AW_A00121,AW_A00121,호박,애호박(20개),중품,20개,"17,500"
8864,AW_A00196,AW_A00196,호박,호박(쥬키니)(10kg),상품,10kg,"14,700"
8865,AW_A00197,AW_A00197,호박,호박(쥬키니)(10kg),중품,10kg,"12,200"
8866,AW_A00156,AW_A00156,토마토,토마토(5kg),상품,5kg,"11,000"
8867,AW_A00157,AW_A00157,토마토,토마토(5kg),중품,5kg,"7,800"
8868,AW_A00048,AW_A00048,딸기,딸기(2kg),상품,2kg,"13,000"
8869,AW_A00049,AW_A00049,딸기,딸기(2kg),중품,2kg,"8,000"
8870,AW_A00066,AW_A00066,무,무(월동)(20kg),상품,20kg,"11,600"
8871,AW_A00067,AW_A00067,무,무(월동)(20kg),중품,20kg,"9,600"
8872,AW_A00039,AW_A00039,당근,당근(무세척)(20kg),상품,20kg,"38,000"
8873,AW_A00040,AW_A00040,당근,당근(무세척)(20kg),중품,20kg,"36,000"
8874,AW_A00041,AW_A00041,당근,당근(세척)(수입),중품,10kg,"11,000"
8875,AW_A00128,AW_A00128,열무,열무(4kg),상품,4kg,"9,250"
8876,AW_A00129,AW_A00129,열무,열무(4kg),중품,4kg,"8,250"
8877,AW_A00016,AW_A00016,건고추,건고추(화건)(30kg),상품,30kg,"600,000"
8878,AW_A00017,AW_A00017,건고추,건고추(화건)(30kg),중품,30kg,"550,000"
8879,AW_A00010,AW_A00010,건고추,건고추(양건)(30kg),상품,30kg,"750,000"
8880,AW_A00011,AW_A00011,건고추,건고추(양건)(30kg),중품,30kg,"700,000"
8881,AW_A00174,AW_A00174,풋고추,풋고추(10kg),상품,10kg,"62,200"
8882,AW_A00175,AW_A00175,풋고추,풋고추(10kg),중품,10kg,"54,200"
8883,AW_A00176,AW_A00176,풋고추,풋고추(꽈리고추)(4kg),상품,4kg,"24,500"
8884,AW_A00177,AW_A00177,풋고추,풋고추(꽈리고추)(4kg),중품,4kg,"20,000"
8885,AW_A00180,AW_A00180,풋고추,풋고추(청양고추)(10kg),상품,10kg,"50,000"
8886,AW_A00181,AW_A00181,풋고추,풋고추(청양고추)(10kg),중품,10kg,"43,500"
8887,AW_A00178,AW_A00178,풋고추,풋고추(오이맛고추)(10kg),상품,10kg,"45,700"
8888,AW_A00179,AW_A00179,풋고추,풋고추(오이맛고추)(10kg),중품,10kg,"43,700"
8889,AW_A00093,AW_A00093,붉은고추,붉은고추(10kg),상품,10kg,"67,700"
8890,AW_A00094,AW_A00094,붉은고추,붉은고추(10kg),중품,10kg,"58,700"
8891,AW_A00186,AW_A00186,피마늘,피마늘(한지)(10kg),상품,10kg,"90,000"
8892,AW_A00187,AW_A00187,피마늘,피마늘(한지)(10kg),중품,10kg,"85,000"
8893,AW_A00184,AW_A00184,피마늘,피마늘(난지)(대서)(10kg),상품,10kg,"60,000"
8894,AW_A00185,AW_A00185,피마늘,피마늘(난지)(대서)(10kg),중품,10kg,"55,000"
8895,AW_A00124,AW_A00124,양파,양파(15kg),상품,15kg,"6,500"
8896,AW_A00125,AW_A00125,양파,양파(15kg),중품,15kg,"4,500"
